Local ID,County,Municipality,On,Direction,AADT Year,AADT,High_Traffic
0.8068424803991446,1.0,0.7790697674418605,0.7601476014760148,0.16666666666666666,0.39622641509433965,0.005650923695850875,0
0.8892848657638394,1.0,0.627906976744186,0.8991389913899139,0.16666666666666666,0.4339622641509434,0.04794945525629307,0
0.6557377049180327,0.5,0.011627906976744186,0.04489544895448955,0.16666666666666666,0.660377358490566,0.019261176753154044,0
0.784271798526966,1.0,0.5116279069767442,0.7589175891758918,0.16666666666666666,0.8301886792452831,0.10364474570843368,1
0.7491090520313614,1.0,0.627906976744186,0.4114391143911439,0.16666666666666666,0.7547169811320755,0.09431771934857593,1
0.6493228795438346,0.5,0.2441860465116279,0.998769987699877,0.16666666666666666,0.5849056603773585,0.06572299170663481,0
0.01900688999762414,0.5,0.37209302325581395,0.7995079950799509,0.16666666666666666,0.5094339622641509,0.15869955366376004,1
0.0011879306248515087,0.5,0.16279069767441862,0.33456334563345635,0.16666666666666666,0.16981132075471697,0.16003389219878975,1
0.3608933238298883,0.5,0.16279069767441862,0.3972939729397294,0.16666666666666666,0.7735849056603774,0.06531587128970491,0
0.6357804704205274,0.5,0.6395348837209303,0.6156211562115621,0.16666666666666666,0.8490566037735849,0.002615303528658256,0
0.9123307198859587,1.0,0.6511627906976745,0.6199261992619927,0.16666666666666666,0.8490566037735849,0.003082322015918659,0
0.9315751960085531,1.0,0.8023255813953488,0.35670356703567035,0.16666666666666666,0.5283018867924528,0.005517489842347902,0
0.6205749584224282,0.5,0.19767441860465115,0.1986469864698647,0.16666666666666666,0.4716981132075472,0.029935885033391823,0
0.11522927061059635,0.5,0.8604651162790697,0.35116851168511687,0.16666666666666666,0.7358490566037735,0.008419676156037548,0
0.13067236873366594,0.5,0.9186046511627907,0.7472324723247232,0.16666666666666666,0.9811320754716981,0.028361365562056748,0
0.2615823235923022,0.5,0.6744186046511628,0.03444034440344403,0.16666666666666666,0.5471698113207547,0.03527323917351071,0
0.122832026609646,0.5,0.023255813953488372,0.8763837638376384,0.16666666666666666,0.37735849056603776,0.11733505907783864,1
0.772392492278451,1.0,0.627906976744186,0.7355473554735548,0.16666666666666666,0.37735849056603776,0.08977429663679973,1
0.7909242100261344,1.0,0.8023255813953488,0.7933579335793358,0.16666666666666666,0.49056603773584906,0.021929853823213486,0
0.5264908529341886,0.5,0.8604651162790697,0.6125461254612546,0.16666666666666666,0.8301886792452831,0.003422578342351238,0
0.33428367783321455,0.5,0.10465116279069768,0.3038130381303813,0.16666666666666666,0.9622641509433962,0.03924289631522414,0
0.39177952007602757,0.5,0.37209302325581395,0.5621156211562116,0.16666666666666666,0.6792452830188679,0.0733018874218578,1
0.4264670943216916,0.5,0.10465116279069768,0.7269372693726938,0.0,0.7924528301886793,0.008639842014317452,0
0.8446186742694227,1.0,0.5116279069767442,0.07564575645756458,0.16666666666666666,0.7735849056603774,0.02783430184072001,0
0.7072938940365883,0.5,0.8953488372093024,0.9391143911439115,0.16666666666666666,0.8113207547169812,0.0041030909952163965,0
0.04799239724400095,0.5,0.37209302325581395,0.8419434194341944,0.16666666666666666,0.5094339622641509,0.11466638200777919,1
0.2843905915894512,0.5,0.08139534883720931,0.1027060270602706,0.16666666666666666,0.7735849056603774,0.0077391635031723895,0
0.06414825374198146,0.5,0.46511627906976744,0.8954489544895449,0.16666666666666666,0.5471698113207547,0.269449652071227,1
0.44856260394392966,0.5,0.10465116279069768,0.8788437884378844,0.16666666666666666,0.22641509433962265,0.02459853089327293,0
0.2976954145877881,0.5,0.37209302325581395,0.17220172201722017,0.16666666666666666,0.49056603773584906,0.057956994269015995,0
0.11712995961035876,0.5,0.06976744186046512,0.6746617466174661,0.16666666666666666,0.2641509433962264,0.05028454769259509,0
0.7909242100261344,1.0,0.8023255813953488,0.7933579335793358,0.16666666666666666,0.7547169811320755,0.023430984675121926,0
0.02851033499643621,0.5,0.37209302325581395,0.7995079950799509,0.16666666666666666,0.49056603773584906,0.1420203219758885,1
0.9634117367545735,1.0,0.5697674418604651,0.32656826568265684,0.16666666666666666,0.8490566037735849,0.0008673200477693195,0
0.03658826324542647,0.5,0.011627906976744186,0.33456334563345635,0.16666666666666666,0.2641509433962264,0.035606823807268144,0
0.6134473746733191,0.5,0.023255813953488372,0.602091020910209,0.16666666666666666,0.9811320754716981,0.010127629480875594,0
0.8453314326443335,1.0,0.5116279069767442,0.5959409594095941,0.16666666666666666,0.8301886792452831,0.007472295796166446,0
0.11879306248515087,0.5,0.16279069767441862,0.933579335793358,0.16666666666666666,0.5094339622641509,0.1920580170395031,1
0.12710857685911142,0.5,0.10465116279069768,0.11316113161131611,0.16666666666666666,0.6226415094339622,0.039276254778599876,0
0.02185792349726776,0.5,0.16279069767441862,0.47601476014760147,0.16666666666666666,0.16981132075471697,0.43357329187988286,1
0.33570919458303633,0.5,0.10465116279069768,0.3044280442804428,0.16666666666666666,0.8113207547169812,0.04452687691394184,0
0.06034687574245664,0.5,0.10465116279069768,0.06396063960639606,0.16666666666666666,0.1509433962264151,0.0733018874218578,1
0.2523164647184604,0.5,0.023255813953488372,0.43665436654366546,0.6666666666666666,0.8301886792452831,0.004703543335979771,0
0.674031836540746,0.5,0.10465116279069768,0.6666666666666666,0.16666666666666666,0.11320754716981132,0.07863924156197669,1
0.4977429318127821,0.5,0.023255813953488372,0.7798277982779828,0.16666666666666666,0.8490566037735849,0.00044033171655980837,0
0.7745307674031836,1.0,0.5116279069767442,0.8038130381303813,0.16666666666666666,0.32075471698113206,0.11600072054280891,1
0.955096222380613,1.0,0.5116279069767442,0.9532595325953259,0.16666666666666666,0.9811320754716981,0.0066983794458492065,0
0.33642195295794725,0.5,0.10465116279069768,0.3044280442804428,0.16666666666666666,0.18867924528301888,0.08731244203966988,1
0.313376098835828,0.5,0.16279069767441862,0.23308733087330874,0.16666666666666666,0.33962264150943394,0.06329434840913488,0
0.05654549774293181,0.5,0.10465116279069768,0.22509225092250923,0.16666666666666666,0.09433962264150944,0.1333471214981953,1
0.8486576383939178,1.0,0.5697674418604651,0.24046740467404673,0.16666666666666666,0.7169811320754716,0.005250622135341957,0
0.43003088619624613,0.5,0.19767441860465115,0.7644526445264452,0.16666666666666666,0.6981132075471698,0.02459853089327293,0
0.6162984081729627,0.5,0.0,0.6912669126691267,0.16666666666666666,0.8490566037735849,0.009253637740431125,0
0.9368020907578998,1.0,0.3953488372093023,0.7011070110701108,0.16666666666666666,0.6792452830188679,0.0019147757977676517,0
0.1380375386077453,0.5,0.10465116279069768,0.16728167281672818,0.0,0.22641509433962265,0.08731244203966988,1
0.4366832976954146,0.5,0.9186046511627907,0.8167281672816729,0.16666666666666666,0.09433962264150944,0.11533355127529406,1
0.0822047992397244,0.5,0.023255813953488372,0.525830258302583,0.16666666666666666,0.2830188679245283,0.09264979617978877,1
0.363744357329532,0.5,0.6046511627906976,0.40836408364083643,0.16666666666666666,0.37735849056603776,0.013923822613035153,0
0.08838203848895225,0.5,0.023255813953488372,0.5817958179581796,0.16666666666666666,0.6037735849056604,0.12534109028801696,1
0.6053694464243288,0.5,0.10465116279069768,0.5725707257072571,0.16666666666666666,0.4716981132075472,0.06729736401422405,1
0.792112140650986,1.0,0.627906976744186,0.12300123001230012,0.16666666666666666,0.660377358490566,0.027934377230847237,0
0.03421240199572345,0.5,0.10465116279069768,0.8419434194341944,0.16666666666666666,0.5094339622641509,0.04127776258114446,0
0.3000712758374911,0.5,0.10465116279069768,0.18450184501845018,0.16666666666666666,0.09433962264150944,0.09998865812245225,1
0.9382276075077215,1.0,0.8023255813953488,0.7509225092250923,0.16666666666666666,0.8679245283018868,0.001961477646493692,0
0.6281777144214777,0.5,0.29069767441860467,0.34071340713407133,0.16666666666666666,0.5094339622641509,0.027267207963332377,0
0.03254929912093134,0.5,0.29069767441860467,0.05965559655596556,0.16666666666666666,0.07547169811320754,0.10265733519251169,1
0.7788073176526491,1.0,0.47674418604651164,0.7521525215252153,0.16666666666666666,0.9245283018867925,0.029575613628933798,0
0.7628890472796389,1.0,0.6162790697674418,0.7226322263222632,0.16666666666666666,0.5660377358490566,0.08397659570209558,1
0.08885721073889286,0.5,0.46511627906976744,0.933579335793358,0.16666666666666666,0.09433962264150944,0.10199016592499684,1
0.052981705868377284,0.5,0.10465116279069768,0.6211562115621156,0.16666666666666666,0.37735849056603776,0.08998111910972934,1
0.8336897125207888,1.0,0.627906976744186,0.48769987699877,0.6666666666666666,0.8301886792452831,0.012195854210171662,0
0.7847469707769066,1.0,0.11627906976744186,0.6266912669126691,0.16666666666666666,0.3584905660377358,0.011255145542975709,0
0.308624376336422,0.5,0.10465116279069768,0.22386223862238622,0.16666666666666666,0.5094339622641509,0.06996604108428349,1
0.5666429080541696,0.5,0.8604651162790697,0.6888068880688807,0.16666666666666666,0.9811320754716981,0.03956980925630642,0
0.32121644095984797,0.5,0.16279069767441862,0.2693726937269373,0.16666666666666666,0.7547169811320755,0.03243776978657255,0
0.017343787122832025,0.5,0.06976744186046512,0.6752767527675276,0.16666666666666666,0.9433962264150944,0.028528157878935465,0
0.2615823235923022,0.5,0.6744186046511628,0.03444034440344403,0.16666666666666666,0.24528301886792453,0.021929853823213486,0
0.8976003801378,1.0,0.627906976744186,0.17343173431734318,0.0,0.6792452830188679,0.003916283600312235,0
0.6398194345450225,0.5,0.4186046511627907,0.8044280442804428,0.16666666666666666,0.6981132075471698,0.005250622135341957,0
0.7521976716559753,1.0,0.627906976744186,0.4114391143911439,0.16666666666666666,0.7547169811320755,0.04034372560662366,0
0.644808743169399,0.5,0.8255813953488372,0.7976629766297663,0.16666666666666666,0.9433962264150944,0.006264719421964547,0
0.5934901401758137,0.5,0.19767441860465115,0.8671586715867159,0.16666666666666666,0.7547169811320755,0.01628560182003776,0
0.9501069137562367,1.0,0.11627906976744186,0.5387453874538746,0.16666666666666666,0.8490566037735849,0.0076390881130451605,0
0.30791161796151106,0.5,0.10465116279069768,0.22386223862238622,0.16666666666666666,0.09433962264150944,0.07263471815434294,1
0.7381800902827275,0.5,0.26744186046511625,0.5787207872078721,0.16666666666666666,0.7547169811320755,0.026993668563651284,0
0.6961273461629841,0.5,0.6744186046511628,0.7988929889298892,0.16666666666666666,0.8490566037735849,0.020261930654426333,0
0.27441197434069853,0.5,0.36046511627906974,0.07011070110701106,0.16666666666666666,0.7169811320754716,0.025265700160787795,0
0.7134711332858161,0.5,0.46511627906976744,0.1992619926199262,0.16666666666666666,0.8867924528301887,0.008306257380560022,0
0.4293181278213352,0.5,0.43023255813953487,0.7521525215252153,0.16666666666666666,0.4339622641509434,0.18538632436435448,1
0.09360893323829889,0.5,0.8604651162790697,0.6223862238622386,0.16666666666666666,0.37735849056603776,0.33549940955519825,1
0.7966262770254218,1.0,0.8023255813953488,0.8597785977859779,0.16666666666666666,0.5283018867924528,0.017259668950609458,0
0.08410548823948681,0.5,0.9186046511627907,0.6801968019680197,0.16666666666666666,0.2641509433962264,0.10732752006511571,1
0.042052744119743406,0.5,0.10465116279069768,0.16974169741697417,0.0,0.7547169811320755,0.06025872824194226,0
0.6958897600380137,0.5,0.6744186046511628,0.8880688806888068,0.16666666666666666,0.8679245283018868,0.029302074229252704,0
0.11641720123544785,0.5,0.37209302325581395,0.09225092250922509,0.16666666666666666,0.660377358490566,0.04661511672126335,0
0.02874792112140651,0.5,0.37209302325581395,0.7995079950799509,0.16666666666666666,0.49056603773584906,0.14068598344085878,1
0.5051081016868615,0.5,0.16279069767441862,0.3714637146371464,0.16666666666666666,0.8301886792452831,0.0015211459299338836,0
0.3549536707056308,0.5,0.10465116279069768,0.3677736777367774,0.16666666666666666,0.2641509433962264,0.04794945525629307,0
0.4383464005702067,0.5,0.10465116279069768,0.8345633456334564,0.16666666666666666,0.4716981132075472,0.07063321035179836,1
0.03753860774530767,0.5,0.06976744186046512,0.5473554735547356,0.16666666666666666,0.8490566037735849,0.05748330408908044,0
0.7056307911617962,0.5,0.29069767441860467,0.7238622386223862,0.16666666666666666,0.18867924528301888,0.007252129937886541,0
0.892135899263483,1.0,0.9651162790697675,0.9348093480934809,0.16666666666666666,0.7169811320754716,0.04728228598877821,0
0.45854122119268237,0.5,0.10465116279069768,0.942189421894219,0.16666666666666666,0.24528301886792453,0.04194493184865932,0
0.9916844856260394,0.5,0.27906976744186046,0.43726937269372695,1.0,0.7924528301886793,0.0921027173804266,1
0.6654787360418152,0.5,0.32558139534883723,0.34993849938499383,0.16666666666666666,0.8113207547169812,0.0020015078025445838,0
0.04585412211926823,0.5,0.16279069767441862,0.37084870848708484,0.16666666666666666,0.5660377358490566,0.10332450446002656,1
0.1910192444761226,0.5,0.10465116279069768,0.4274292742927429,0.6666666666666666,0.8113207547169812,0.030696457998358764,0
0.11784271798526966,0.5,0.16279069767441862,0.33456334563345635,0.16666666666666666,0.37735849056603776,0.1320127829631656,1
0.44000950344499884,0.5,0.10465116279069768,0.8376383763837638,0.16666666666666666,0.9056603773584906,0.037534942990386094,0
0.9436920883820384,1.0,0.47674418604651164,0.1961869618696187,0.16666666666666666,0.7547169811320755,0.0010808142133740752,0
0.3155143739605607,0.5,0.10465116279069768,0.23800738007380073,0.16666666666666666,0.5660377358490566,0.06396151767664975,0
0.7728676645283915,1.0,0.627906976744186,0.9618696186961869,0.16666666666666666,0.39622641509433965,0.043285942076364194,0
0.937752435257781,1.0,0.7790697674418605,0.7392373923739237,0.16666666666666666,0.7358490566037735,0.008873351257947654,0
0.08386790211451652,0.5,0.9186046511627907,0.6801968019680197,0.16666666666666666,0.1320754716981132,0.10465884299505628,1
0.03017343787122832,0.5,0.10465116279069768,0.06396063960639606,0.16666666666666666,0.20754716981132076,0.10265733519251169,1
0.48610121168923737,0.5,0.10465116279069768,0.942189421894219,0.16666666666666666,0.7924528301886793,0.010634678124186888,0
0.2632454264670943,0.5,0.43023255813953487,0.03444034440344403,0.16666666666666666,0.5094339622641509,0.11133053567020489,1
0.8348776431456403,1.0,0.47674418604651164,0.7570725707257072,0.6666666666666666,0.8301886792452831,0.011141726767498182,0
0.355904015205512,0.5,0.19767441860465115,0.3720787207872079,0.16666666666666666,0.24528301886792453,0.05328680939641196,0
0.603943929674507,0.5,0.10465116279069768,0.47539975399754,0.16666666666666666,0.7547169811320755,0.03739483744420797,0
0.11475409836065574,0.5,0.36046511627906974,0.8468634686346863,0.16666666666666666,0.6415094339622641,0.01258948407800543,0
0.1522927061059634,0.5,0.36046511627906974,0.07011070110701106,0.16666666666666666,0.1320754716981132,0.029935885033391823,0
0.013304822998336897,0.5,0.9186046511627907,0.15559655596555966,0.16666666666666666,0.5094339622641509,0.06229359450786259,0
0.9895462105013068,0.5,0.9186046511627907,0.43726937269372695,0.3333333333333333,0.7924528301886793,0.4328260623002662,1
0.7802328344024709,1.0,0.9651162790697675,0.6186961869618696,0.16666666666666666,0.6037735849056604,0.14602333758097766,1
0.45592777381800903,0.5,0.10465116279069768,0.9212792127921279,0.16666666666666666,0.9622641509433962,0.03733479221013163,0
0.802328344024709,1.0,0.7790697674418605,0.7601476014760148,0.16666666666666666,0.33962264150943394,0.005517489842347902,0
0.2874792112140651,0.5,0.8604651162790697,0.11254612546125461,0.16666666666666666,0.11320754716981132,0.1093290278676603,1
0.9534331195058209,1.0,0.6511627906976745,0.9378843788437884,0.16666666666666666,0.9811320754716981,0.02863490496173784,0
0.0822047992397244,0.5,0.023255813953488372,0.525830258302583,0.16666666666666666,0.7735849056603774,0.24115500343592172,1
0.7655024946543122,1.0,0.6511627906976745,0.2829028290282903,0.16666666666666666,0.1320754716981132,0.03827550087732759,0
0.7151342361606082,0.5,0.10465116279069768,0.36592865928659285,0.16666666666666666,0.7358490566037735,0.012422691761126715,0
0.7581373247802329,1.0,0.627906976744186,0.12300123001230012,0.16666666666666666,0.7735849056603774,0.017760045901245605,0
0.1090520313613685,0.5,0.10465116279069768,0.6223862238622386,0.16666666666666666,0.7169811320754716,0.5022917264339135,1
0.34901401758137324,0.5,0.06976744186046512,0.34071340713407133,0.16666666666666666,0.20754716981132076,0.021929853823213486,0
0.1525302922309337,0.5,0.37209302325581395,0.09225092250922509,0.16666666666666666,0.7547169811320755,0.04137783797127169,0
0.7742931812782133,1.0,0.5116279069767442,0.8038130381303813,0.16666666666666666,0.7358490566037735,0.04377964733432519,0
0.44784984556901875,0.5,0.023255813953488372,0.8763837638376384,0.16666666666666666,0.22641509433962265,0.07130037961931322,1
0.631503920171062,0.5,0.32558139534883723,0.6715867158671587,0.16666666666666666,0.22641509433962265,0.007919299205401402,0
0.32264195770966975,0.5,0.023255813953488372,0.2693726937269373,0.16666666666666666,0.6415094339622641,0.06596302547919433,0
0.11974340698503208,0.5,0.023255813953488372,0.8763837638376384,0.16666666666666666,0.6981132075471698,0.10799468933263058,1
0.7540983606557377,1.0,0.627906976744186,0.5781057810578106,0.16666666666666666,0.07547169811320754,0.09998865812245225,1
0.8828700403896412,1.0,0.6511627906976745,0.7804428044280443,0.16666666666666666,0.4716981132075472,0.01792683821812432,0
0.21097647897362795,0.5,0.10465116279069768,0.6469864698646987,0.6666666666666666,0.7547169811320755,0.021996570749964972,0
0.9591351865051081,1.0,0.8023255813953488,0.15744157441574416,0.16666666666666666,0.7735849056603774,0.006918545304129111,0
0.7780945592777382,1.0,0.5930232558139535,0.7521525215252153,0.16666666666666666,0.09433962264150944,0.02326419235824321,0
0.78736041815158,1.0,0.5930232558139535,0.7521525215252153,0.16666666666666666,0.09433962264150944,0.020261930654426333,0
0.6616773580422903,0.5,0.36046511627906974,0.07626076260762607,0.16666666666666666,0.7924528301886793,0.0006805126528651584,0
0.055832739368020905,0.5,0.10465116279069768,0.17650676506765067,0.16666666666666666,0.6415094339622641,0.015258161148064876,0
0.4666191494416726,0.5,0.16279069767441862,0.9674046740467405,0.16666666666666666,0.7547169811320755,0.1883819143754962,1
0.6797339035400333,0.5,0.29069767441860467,0.7478474784747847,0.16666666666666666,0.8301886792452831,0.017599925277042038,0
0.08671893561416014,0.5,0.023255813953488372,0.5817958179581796,0.16666666666666666,0.41509433962264153,0.16136823073381948,1
0.1399382276075077,0.5,0.10465116279069768,0.7908979089790897,0.16666666666666666,0.8490566037735849,0.055241615350230505,0
0.021620337372297457,0.5,0.2441860465116279,0.8474784747847478,0.16666666666666666,0.32075471698113206,0.04661511672126335,0
0.13328581610833928,0.5,0.10465116279069768,0.9212792127921279,0.16666666666666666,0.9622641509433962,0.06540260329448185,0
0.43311950582086006,0.5,0.10465116279069768,0.8419434194341944,0.16666666666666666,0.1509433962264151,0.04661511672126335,0
0.03136136849607983,0.5,0.18604651162790697,0.8954489544895449,0.16666666666666666,0.16981132075471697,0.14869201465103712,1
0.869327631266334,1.0,0.9651162790697675,0.6205412054120542,0.16666666666666666,0.9056603773584906,0.028041124313649617,0
0.43359467807080065,0.5,0.10465116279069768,0.8419434194341944,0.16666666666666666,0.7358490566037735,0.022270110149646066,0
0.2463768115942029,0.5,0.023255813953488372,0.4354243542435424,0.6666666666666666,0.8490566037735849,0.04764255739323624,0
0.902352102637206,1.0,0.6162790697674418,0.26752767527675275,0.16666666666666666,0.8490566037735849,0.0016012062420356669,0
0.43478260869565216,0.5,0.6046511627906976,0.8111931119311193,0.16666666666666666,1.0,0.005664267081201171,0
0.29413162271323356,0.5,0.06976744186046512,0.15498154981549817,0.16666666666666666,0.6981132075471698,0.03527323917351071,0
0.7923497267759563,1.0,0.9651162790697675,0.7546125461254612,0.16666666666666666,0.8301886792452831,0.027674181216516443,0
0.6977904490377762,0.5,0.46511627906976744,0.8105781057810578,0.16666666666666666,0.6981132075471698,0.009253637740431125,0
0.3981943454502257,0.5,0.10465116279069768,0.5725707257072571,0.16666666666666666,0.6226415094339622,0.04661511672126335,0
0.8187217866476598,1.0,0.5697674418604651,0.24046740467404673,0.16666666666666666,0.9056603773584906,0.005397399374195227,0
0.7952007602755999,1.0,0.9651162790697675,0.9378843788437884,0.16666666666666666,0.9245283018867925,0.05103844896488688,0
0.008077928248990259,0.5,0.6046511627906976,0.5455104551045511,0.16666666666666666,0.7169811320754716,0.06529585621167946,0
0.1083392729864576,0.5,0.10465116279069768,0.6223862238622386,0.16666666666666666,0.20754716981132076,0.30614396178454434,1
0.3171774768353528,0.5,0.36046511627906974,0.25399753997539976,0.16666666666666666,0.3584905660377358,0.007919299205401402,0
0.340936089332383,0.5,0.10465116279069768,0.3210332103321033,0.16666666666666666,0.7924528301886793,0.031650510050905016,0
0.05892135899263483,0.5,0.10465116279069768,0.47601476014760147,0.16666666666666666,0.1320754716981132,0.4622615703830219,1
0.029460679496317414,0.5,0.9534883720930233,0.8954489544895449,0.16666666666666666,0.09433962264150944,0.0799735800970064,1
0.41625089094796863,0.5,0.37209302325581395,0.6715867158671587,0.16666666666666666,0.49056603773584906,0.013256653345520291,0
0.10168686148728914,0.5,0.27906976744186046,0.34932349323493234,0.16666666666666666,0.37735849056603776,0.03527323917351071,0
0.8123069612734616,1.0,0.627906976744186,0.6777367773677737,0.16666666666666666,0.18867924528301888,0.015591745781822305,0
0.002613447374673319,0.5,0.9186046511627907,0.9028290282902829,0.16666666666666666,0.1320754716981132,0.15669804586121544,1
0.4200522689474935,0.5,0.10465116279069768,0.6906519065190652,0.16666666666666666,0.660377358490566,0.13601579856825474,1
0.16749821810406273,0.5,0.46511627906976744,0.8843788437884379,0.16666666666666666,0.9811320754716981,0.04173143768305457,0
0.8605369446424329,1.0,0.9651162790697675,0.5276752767527675,0.16666666666666666,0.3018867924528302,0.06863170254925377,1
0.41648847707293896,0.5,0.16279069767441862,0.6740467404674046,0.16666666666666666,0.41509433962264153,0.038609085511085016,0
0.1508671893561416,0.5,0.8604651162790697,0.6217712177121771,0.16666666666666666,0.7358490566037735,0.013757030296156438,0
0.6977904490377762,0.5,0.46511627906976744,0.8105781057810578,0.16666666666666666,1.0,0.008419676156037548,0
0.9453551912568307,1.0,0.5116279069767442,0.2201722017220172,0.16666666666666666,0.8301886792452831,0.010054240861448958,0
0.3981943454502257,0.5,0.10465116279069768,0.5725707257072571,0.16666666666666666,0.7735849056603774,0.054047382361378904,0
0.06177239249227845,0.5,0.023255813953488372,0.6193111931119312,0.16666666666666666,0.33962264150943394,0.15669804586121544,1
0.4119743406985032,0.5,0.10465116279069768,0.6291512915129152,0.16666666666666666,0.7547169811320755,0.0054641163009467135,0
0.453551912568306,0.5,0.10465116279069768,0.9114391143911439,0.16666666666666666,0.16981132075471697,0.031937392835936405,0
0.04038964124495129,0.5,0.2441860465116279,0.8511685116851169,0.16666666666666666,0.6415094339622641,0.031937392835936405,0
0.02565930149679259,0.5,0.313953488372093,0.8954489544895449,0.16666666666666666,0.6792452830188679,0.23075383455536505,1
0.3442622950819672,0.5,0.023255813953488372,0.3296432964329643,0.16666666666666666,0.4339622641509434,0.059958502071560574,0
0.34782608695652173,0.5,0.16279069767441862,0.33579335793357934,0.16666666666666666,0.8679245283018868,0.009740671305716974,0
0.37823711095272033,0.5,0.46511627906976744,0.4920049200492005,0.16666666666666666,0.5471698113207547,0.02259702309072835,0
0.025184129246851983,0.5,0.6046511627906976,0.5510455104551045,0.16666666666666666,0.6226415094339622,0.020595515288183767,0
0.04989308624376337,0.5,0.16279069767441862,0.11316113161131611,0.16666666666666666,0.3018867924528302,0.1180022283453535,1
0.05013067236873366,0.5,0.6744186046511628,0.2742927429274293,0.16666666666666666,0.18867924528301888,0.0286015464983621,0
0.27845093846519364,0.5,0.9186046511627907,0.08425584255842558,0.16666666666666666,0.7547169811320755,0.04403984334865599,0
