fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,type
0.4313725490196079,0.27826086956521734,0.6250000000000001,0.13609467455621302,0.3958333333333333,0.8157894736842105,0.5676691729323309,0.3974668275030165,0.3614457831325304,0.19047619047619052,0.2333333333333334,0.6666666666666666,1.0
0.4901960784313726,0.3999999999999999,0.3928571428571429,0.4023668639053255,0.625,0.35526315789473684,0.5789473684210527,0.49999999999999667,0.3975903614457832,0.380952380952381,0.3000000000000001,0.6666666666666666,1.0
0.4117647058823529,0.27826086956521734,0.41071428571428575,0.047337278106508875,0.5,0.42105263157894735,0.5488721804511278,0.379372738238838,0.5060240963855426,0.5396825396825398,0.25,0.6666666666666666,1.0
0.4313725490196079,0.2608695652173913,0.3928571428571429,0.047337278106508875,0.53125,0.42105263157894735,0.556390977443609,0.379372738238838,0.5301204819277112,0.5396825396825398,0.25,0.6666666666666666,1.0
0.5686274509803922,0.17391304347826084,0.4821428571428572,0.047337278106508875,0.5104166666666666,0.4868421052631579,0.6052631578947368,0.3612786489746662,0.4337349397590365,0.49206349206349215,0.3333333333333333,1.0,1.0
0.33333333333333337,0.6434782608695652,0.3928571428571429,0.2248520710059172,0.5625,0.8157894736842105,0.7518796992481203,0.41556091676718826,0.566265060240964,0.4761904761904763,0.3000000000000001,0.0,1.0
0.33333333333333337,0.6608695652173913,0.375,0.2248520710059172,0.59375,0.8026315789473685,0.7556390977443609,0.409529553679131,0.5421686746987954,0.4761904761904763,0.3000000000000001,0.3333333333333333,1.0
0.4901960784313726,0.3999999999999999,0.3928571428571429,0.4023668639053255,0.625,0.35526315789473684,0.5789473684210527,0.49999999999999667,0.3975903614457832,0.380952380952381,0.3000000000000001,0.6666666666666666,1.0
0.47058823529411775,0.19130434782608693,0.5535714285714286,0.26035502958579887,0.6041666666666666,0.40789473684210525,0.5413533834586466,0.4758745476477676,0.6746987951807228,0.41269841269841273,0.3000000000000001,0.3333333333333333,1.0
0.5294117647058825,0.19130434782608693,0.4821428571428572,0.0591715976331361,0.5520833333333333,0.39473684210526316,0.6278195488721805,0.2768395657418578,0.6626506024096388,0.3492063492063492,0.6166666666666666,0.6666666666666666,1.0
0.4117647058823529,0.29565217391304344,0.44642857142857145,0.029585798816568056,0.6145833333333334,0.5,0.44360902255639095,0.25874547647767937,0.6506024096385542,0.5714285714285714,0.5,1.0,1.0
0.33333333333333337,0.13913043478260867,0.517857142857143,0.029585798816568056,0.5,0.2631578947368421,0.2857142857142857,0.2346200241254503,0.6265060240963856,0.380952380952381,0.4833333333333334,1.0,1.0
0.37254901960784326,0.17391304347826084,0.5535714285714286,0.02366863905325444,0.37499999999999994,0.5,0.38345864661654133,0.24065138721350757,0.6144578313253014,0.2063492063492063,0.4833333333333334,0.6666666666666666,1.0
0.45098039215686275,0.20869565217391303,0.9821428571428571,0.017751479289940832,0.3958333333333333,0.4868421052631579,0.47368421052631576,0.3552472858866089,0.3012048192771084,0.25396825396825395,0.18333333333333326,0.6666666666666666,1.0
0.47058823529411775,0.29565217391304344,0.5535714285714286,0.04142011834319528,0.3125,0.3684210526315789,0.6954887218045113,0.22255729794933576,0.3975903614457832,0.4761904761904763,0.5,0.6666666666666666,1.0
0.5294117647058825,0.2260869565217391,0.5357142857142858,0.668639053254438,0.35416666666666663,0.47368421052631576,0.7781954887218046,0.5482509047044615,0.3493975903614458,0.4444444444444445,0.2666666666666666,0.6666666666666666,1.0
0.29411764705882354,0.19130434782608693,0.3928571428571429,0.698224852071006,0.40625,0.6447368421052632,0.5300751879699248,0.6085645355850408,0.6024096385542168,0.2222222222222222,0.15000000000000005,0.6666666666666666,1.0
0.4117647058823529,0.5217391304347825,0.19642857142857142,0.23668639053254437,0.3645833333333333,0.3157894736842105,0.2706766917293233,0.3612786489746662,0.3734939759036145,0.25396825396825395,0.36666666666666653,0.6666666666666666,1.0
0.5686274509803922,0.20869565217391303,0.5714285714285715,0.03550295857988166,0.3020833333333333,0.5657894736842105,0.39473684210526316,0.3311218335343799,0.6746987951807228,0.19047619047619052,0.3166666666666667,0.6666666666666666,1.0
0.45098039215686275,0.2434782608695652,0.35714285714285715,0.2544378698224853,0.8645833333333334,0.3815789473684211,0.4398496240601504,0.48190591073582484,0.2771084337349397,0.380952380952381,0.09999999999999994,0.6666666666666666,1.0
0.29411764705882354,0.19130434782608693,0.3928571428571429,0.698224852071006,0.40625,0.6447368421052632,0.5300751879699248,0.6085645355850408,0.6024096385542168,0.2222222222222222,0.15000000000000005,0.6666666666666666,1.0
0.4901960784313726,0.6782608695652173,0.05357142857142859,0.029585798816568056,0.27083333333333337,0.21052631578947367,0.5451127819548872,0.2346200241254503,0.2650602409638556,0.19047619047619052,0.4166666666666667,0.3333333333333333,1.0
0.4117647058823529,0.5217391304347825,0.19642857142857142,0.23668639053254437,0.3645833333333333,0.3157894736842105,0.2706766917293233,0.3612786489746662,0.3734939759036145,0.25396825396825395,0.36666666666666653,0.6666666666666666,1.0
0.5294117647058825,0.27826086956521734,0.41071428571428575,0.047337278106508875,0.3020833333333333,0.39473684210526316,0.43609022556390975,0.33715319662243715,0.4216867469879519,0.380952380952381,0.38333333333333347,0.6666666666666666,1.0
0.33333333333333337,0.46956521739130425,0.4821428571428572,0.03550295857988166,0.5729166666666666,0.3684210526315789,0.42857142857142855,0.379372738238838,0.5060240963855426,0.507936507936508,0.18333333333333326,0.3333333333333333,1.0
0.37254901960784326,0.31304347826086953,0.35714285714285715,0.34319526627218944,0.3229166666666667,0.34210526315789475,0.44360902255639095,0.19240048250904276,0.5060240963855426,0.4285714285714286,0.7666666666666666,1.0,1.0
0.4313725490196079,0.29565217391304344,0.16071428571428573,0.03550295857988166,0.3333333333333333,0.3684210526315789,0.631578947368421,0.29493365500602964,0.4096385542168678,0.31746031746031744,0.3000000000000001,0.3333333333333333,1.0
0.4313725490196079,0.2608695652173913,0.4821428571428572,0.08875739644970415,0.38541666666666663,0.3815789473684211,0.3383458646616541,0.3311218335343799,0.6385542168674702,0.6666666666666667,0.4499999999999999,0.6666666666666666,1.0
0.5686274509803922,0.27826086956521734,0.44642857142857145,0.562130177514793,0.4270833333333333,0.2631578947368421,0.37218045112781956,0.5482509047044615,0.3975903614457832,0.2063492063492063,0.25,0.3333333333333333,1.0
0.33333333333333337,0.33043478260869563,0.6964285714285715,0.42603550295857995,0.4895833333333333,0.618421052631579,0.8947368421052632,0.5120627261761179,0.3614457831325304,0.46031746031746035,0.16666666666666666,0.6666666666666666,1.0
0.45098039215686275,0.3826086956521738,0.3392857142857143,0.23668639053254437,0.5416666666666666,0.6513157894736842,0.8740601503759399,0.5241254523522324,0.6265060240963856,0.6031746031746031,0.25,0.3333333333333333,1.0
0.29411764705882354,0.33043478260869563,0.42857142857142866,0.24852071005917162,0.5625,0.39473684210526316,0.7330827067669173,0.560313630880576,0.493975903614458,0.7777777777777778,0.3333333333333333,0.3333333333333333,1.0
0.803921568627451,0.2608695652173913,0.7500000000000001,0.02366863905325444,0.46875,0.10526315789473684,0.24812030075187969,0.42159227985524556,0.18072289156626548,0.4285714285714286,0.18333333333333326,0.6666666666666666,1.0
0.4313725490196079,0.2608695652173913,0.4821428571428572,0.08875739644970415,0.38541666666666663,0.3815789473684211,0.3383458646616541,0.3311218335343799,0.6385542168674702,0.6666666666666667,0.4499999999999999,0.6666666666666666,1.0
0.5686274509803922,0.27826086956521734,0.44642857142857145,0.562130177514793,0.4270833333333333,0.2631578947368421,0.37218045112781956,0.5482509047044615,0.3975903614457832,0.2063492063492063,0.25,0.3333333333333333,1.0
0.5098039215686274,0.17391304347826084,0.5714285714285715,0.047337278106508875,0.35416666666666663,0.39473684210526316,0.30451127819548873,0.16224366706875645,0.5542168674698794,0.23809523809523808,0.7833333333333332,1.0,1.0
0.4901960784313726,0.417391304347826,0.5357142857142858,0.04142011834319528,0.34375,0.25,0.23684210526315788,0.24668275030156483,0.6144578313253014,0.6825396825396826,0.6666666666666666,1.0,1.0
0.5686274509803922,0.17391304347826084,0.46428571428571436,0.48520710059171607,0.5729166666666666,0.32894736842105265,0.36466165413533835,0.5422195416164042,0.16867469879518085,0.5396825396825398,0.21666666666666679,0.3333333333333333,1.0
0.4313725490196079,0.7999999999999999,0.42857142857142866,0.2840236686390533,0.53125,0.2631578947368421,0.37218045112781956,0.46984318455971036,0.566265060240964,0.23809523809523808,0.16666666666666666,0.3333333333333333,1.0
0.45098039215686275,0.2434782608695652,0.4821428571428572,0.047337278106508875,0.4583333333333333,0.4342105263157895,0.40601503759398494,0.3492159227985517,0.7108433734939762,0.8730158730158731,0.4333333333333333,0.6666666666666666,1.0
0.5098039215686274,0.20869565217391303,0.5357142857142858,0.911242603550296,0.4270833333333333,0.6578947368421053,0.6015037593984962,0.6869722557297986,0.493975903614458,0.6031746031746031,0.19999999999999987,0.6666666666666666,1.0
0.5098039215686274,0.4521739130434782,0.28571428571428575,0.3254437869822486,0.5625,0.6052631578947368,0.5939849624060151,0.4517490952955385,0.4457831325301206,0.31746031746031744,0.3333333333333333,0.3333333333333333,1.0
0.5490196078431373,0.2434782608695652,0.46428571428571436,0.44970414201183434,0.3958333333333333,0.5394736842105263,0.7556390977443609,0.5723763570566972,0.6385542168674702,0.380952380952381,0.25,0.6666666666666666,1.0
0.5098039215686274,0.608695652173913,0.4821428571428572,0.6627218934911244,0.37499999999999994,0.6973684210526315,0.5601503759398496,0.6206272617611553,0.3734939759036145,0.3650793650793651,0.11666666666666654,0.3333333333333333,1.0
0.5098039215686274,0.6260869565217391,0.4821428571428572,0.6627218934911244,0.3645833333333333,0.6710526315789473,0.5488721804511278,0.6266586248492193,0.3855421686746991,0.380952380952381,0.11666666666666654,0.6666666666666666,1.0
0.5294117647058825,0.5391304347826086,0.4821428571428572,0.6153846153846154,0.3645833333333333,0.7105263157894737,0.5639097744360902,0.6206272617611553,0.3493975903614458,0.3492063492063492,0.11666666666666654,0.6666666666666666,1.0
0.45098039215686275,0.29565217391304344,0.4821428571428572,0.7514792899408286,0.4270833333333333,0.8947368421052632,0.7368421052631579,0.6085645355850408,0.5060240963855426,0.41269841269841273,0.2833333333333332,0.6666666666666666,1.0
0.5098039215686274,0.608695652173913,0.4821428571428572,0.6627218934911244,0.37499999999999994,0.6973684210526315,0.5601503759398496,0.6206272617611553,0.3734939759036145,0.3650793650793651,0.11666666666666654,0.3333333333333333,1.0
0.5098039215686274,0.6260869565217391,0.4821428571428572,0.6627218934911244,0.3645833333333333,0.6710526315789473,0.5488721804511278,0.6266586248492193,0.3855421686746991,0.380952380952381,0.11666666666666654,0.6666666666666666,1.0
0.5294117647058825,0.5391304347826086,0.4821428571428572,0.6153846153846154,0.3645833333333333,0.7105263157894737,0.5639097744360902,0.6206272617611553,0.3493975903614458,0.3492063492063492,0.11666666666666654,0.6666666666666666,1.0
0.31372549019607837,0.33043478260869563,0.6964285714285715,0.4082840236686391,0.4166666666666667,0.8421052631578947,0.8909774436090225,0.5180940892641751,0.3855421686746991,0.3968253968253968,0.16666666666666666,0.3333333333333333,1.0
0.47058823529411775,0.27826086956521734,0.517857142857143,0.06508875739644972,0.27083333333333337,0.6052631578947368,0.48872180451127817,0.17430639324487096,0.5542168674698794,0.28571428571428575,0.7666666666666666,1.0,1.0
0.47058823529411775,0.2260869565217391,0.517857142857143,0.07100591715976333,0.2604166666666667,0.618421052631579,0.48872180451127817,0.16827503015681372,0.5421686746987954,0.30158730158730157,0.7666666666666666,1.0,1.0
0.5882352941176471,0.1565217391304348,0.5000000000000001,0.06508875739644972,0.3229166666666667,0.6578947368421053,0.5338345864661654,0.27080820265380057,0.493975903614458,0.3492063492063492,0.5833333333333334,1.0,1.0
0.5098039215686274,0.31304347826086953,0.44642857142857145,0.698224852071006,0.3645833333333333,0.8026315789473685,0.8796992481203008,0.590470446320869,0.2891566265060243,0.31746031746031744,0.19999999999999987,0.6666666666666666,1.0
0.29411764705882354,0.4521739130434782,0.4821428571428572,0.9053254437869823,0.38541666666666663,0.32894736842105265,0.5939849624060151,0.6507840772014483,0.4096385542168678,0.4444444444444445,0.13333333333333344,0.6666666666666666,1.0
0.803921568627451,0.3217391304347826,0.5714285714285715,0.03550295857988166,0.2604166666666667,0.18421052631578946,0.2781954887218045,0.2527141133896221,0.18072289156626548,0.2222222222222222,0.5666666666666668,1.0,1.0
0.4901960784313726,0.48695652173913034,0.7500000000000001,0.5857988165680474,0.3020833333333333,0.039473684210526314,0.2894736842105263,0.5120627261761179,0.10843373493975939,0.12698412698412698,0.3499999999999999,0.0,1.0
0.29411764705882354,0.4521739130434782,0.4821428571428572,0.9053254437869823,0.38541666666666663,0.32894736842105265,0.5939849624060151,0.6507840772014483,0.4096385542168678,0.4444444444444445,0.13333333333333344,0.6666666666666666,1.0
0.5686274509803922,0.29565217391304344,0.5892857142857144,0.7633136094674557,0.53125,0.6710526315789473,0.6992481203007519,0.6266586248492193,0.24096385542168694,0.3492063492063492,0.18333333333333326,0.3333333333333333,1.0
0.5098039215686274,0.06956521739130433,0.5000000000000001,0.5325443786982249,0.46875,0.8289473684210527,0.5864661654135338,0.5482509047044615,0.7228915662650602,0.30158730158730157,0.2333333333333334,0.3333333333333333,1.0
0.29411764705882354,0.2260869565217391,0.35714285714285715,0.6804733727810651,0.4270833333333333,0.7105263157894737,0.5939849624060151,0.5965018094089263,0.6506024096385542,0.2698412698412699,0.2333333333333334,0.3333333333333333,1.0
0.5882352941176471,0.39130434782608686,0.642857142857143,0.14201183431952663,0.5208333333333333,0.5657894736842105,0.6165413533834586,0.7774427020506642,0.22891566265060287,0.380952380952381,0.16666666666666666,0.3333333333333333,1.0
0.5686274509803922,0.29565217391304344,0.5892857142857144,0.7633136094674557,0.53125,0.6710526315789473,0.6992481203007519,0.6266586248492193,0.24096385542168694,0.3492063492063492,0.18333333333333326,0.3333333333333333,1.0
0.5490196078431373,0.08695652173913043,0.5000000000000001,0.8165680473372782,0.43749999999999994,0.4342105263157895,0.38721804511278196,0.6206272617611553,0.4819277108433739,0.2063492063492063,0.19999999999999987,0.6666666666666666,1.0
0.5098039215686274,0.06956521739130433,0.5000000000000001,0.5325443786982249,0.46875,0.8289473684210527,0.5864661654135338,0.5482509047044615,0.7228915662650602,0.30158730158730157,0.2333333333333334,0.3333333333333333,1.0
0.5098039215686274,0.2608695652173913,0.5535714285714286,0.940828402366864,0.3229166666666667,0.7763157894736842,0.6203007518796992,0.717129071170085,0.4337349397590365,0.5873015873015873,0.18333333333333326,0.6666666666666666,1.0
0.5098039215686274,0.2608695652173913,0.5535714285714286,0.940828402366864,0.3229166666666667,0.7763157894736842,0.6203007518796992,0.717129071170085,0.4337349397590365,0.5873015873015873,0.18333333333333326,0.6666666666666666,1.0
0.47058823529411775,0.4347826086956521,0.42857142857142866,0.04142011834319528,0.43749999999999994,0.47368421052631576,0.6804511278195489,0.33715319662243715,0.566265060240964,0.6031746031746031,0.38333333333333347,0.3333333333333333,1.0
0.3921568627450981,0.1565217391304348,0.8928571428571429,0.4674556213017752,0.7604166666666667,0.8289473684210527,0.5902255639097744,0.5301568154402897,0.10843373493975939,0.2698412698412699,0.13333333333333344,0.6666666666666666,1.0
0.5294117647058825,0.33043478260869563,0.7500000000000001,0.14201183431952663,0.44791666666666663,0.5789473684210527,0.9360902255639098,0.7774427020506642,0.2891566265060243,0.4761904761904763,0.15000000000000005,0.3333333333333333,1.0
0.5294117647058825,0.3999999999999999,0.8214285714285715,0.7514792899408286,0.4895833333333333,0.881578947368421,0.7105263157894737,0.6688781664656201,0.253012048192771,0.3968253968253968,0.19999999999999987,0.3333333333333333,1.0
0.4313725490196079,0.5739130434782608,0.5357142857142858,0.5088757396449705,0.4166666666666667,0.3684210526315789,0.5413533834586466,0.5844390832328117,0.5060240963855426,0.46031746031746035,0.18333333333333326,0.3333333333333333,1.0
0.4313725490196079,0.5739130434782608,0.5357142857142858,0.5088757396449705,0.4166666666666667,0.3684210526315789,0.5413533834586466,0.5844390832328117,0.5060240963855426,0.46031746031746035,0.18333333333333326,0.3333333333333333,1.0
0.19607843137254904,0.7043478260869563,0.4821428571428572,0.053254437869822494,0.5833333333333334,0.09210526315789473,0.36466165413533835,0.41556091676718826,1.0,0.28571428571428575,0.2833333333333332,0.0,1.0
0.29411764705882354,0.3999999999999999,0.35714285714285715,0.15976331360946747,0.3333333333333333,0.3157894736842105,0.5150375939849624,0.25874547647767937,0.6144578313253014,0.3492063492063492,0.5500000000000002,0.6666666666666666,1.0
0.4901960784313726,0.10434782608695653,0.642857142857143,0.06508875739644972,0.27083333333333337,0.19736842105263158,0.29699248120300753,0.24065138721350757,0.4698795180722893,0.31746031746031744,0.6333333333333334,0.6666666666666666,1.0
0.5294117647058825,0.3999999999999999,0.8214285714285715,0.7514792899408286,0.4895833333333333,0.881578947368421,0.7105263157894737,0.6688781664656201,0.253012048192771,0.3968253968253968,0.19999999999999987,0.3333333333333333,1.0
0.5490196078431373,0.417391304347826,0.7857142857142858,0.7514792899408286,0.53125,0.7368421052631579,0.7142857142857143,0.6688781664656201,0.2891566265060243,0.4444444444444445,0.19999999999999987,0.3333333333333333,1.0
0.2745098039215687,0.48695652173913034,0.0,0.3017751479289941,0.38541666666666663,0.2631578947368421,0.30451127819548873,0.379372738238838,0.5060240963855426,0.46031746031746035,0.36666666666666653,0.3333333333333333,1.0
0.6470588235294118,0.27826086956521734,0.5000000000000001,0.6863905325443788,0.46875,0.5394736842105263,0.49624060150375937,0.6809408926417346,0.253012048192771,0.507936507936508,0.13333333333333344,0.3333333333333333,1.0
0.5686274509803922,0.13913043478260867,0.4821428571428572,0.36982248520710065,0.5208333333333333,0.39473684210526316,0.4699248120300752,0.48793727382388213,0.5903614457831328,0.19047619047619052,0.2833333333333332,0.3333333333333333,1.0
0.47058823529411775,0.19130434782608693,0.42857142857142866,0.26035502958579887,0.5104166666666666,0.17105263157894737,0.5263157894736842,0.48793727382388213,0.5903614457831328,0.2222222222222222,0.18333333333333326,0.6666666666666666,1.0
0.37254901960784326,0.08695652173913043,0.7678571428571429,0.0591715976331361,0.8645833333333334,0.5131578947368421,0.5714285714285714,0.34318455971049444,0.493975903614458,0.2222222222222222,0.3000000000000001,0.6666666666666666,1.0
0.4313725490196079,0.19130434782608693,0.5714285714285715,0.029585798816568056,0.17708333333333334,0.8157894736842105,0.5150375939849624,0.24668275030156483,0.566265060240964,0.41269841269841273,0.5,0.6666666666666666,1.0
0.5686274509803922,0.5391304347826086,0.3392857142857143,0.37869822485207105,0.25,0.3684210526315789,0.45112781954887216,0.41556091676718826,0.4096385542168678,0.31746031746031744,0.4166666666666667,0.3333333333333333,1.0
